q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.040839,0.999902,0.316043,0.002903,0.768872,0.054049,-7666.077497,2.945336,2195326.538191,1874796.547355,3722362.419886,334728.488555,1282351.353168,2057.504230,568.132572,1207.940496,172.864085,151.783099,477.484332,131.756162,280.377113,40.053873,34.783627,2934.473247,810.563910,1721.262504,245.593487,216.080106,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040839,0.999902,0.316043,0.002903,0.768872,0.054049,-7666.077497,2.945336,2195326.538191,1874796.547355,3722362.419886,334728.488555,1282351.353168,2057.504230,568.132572,1207.940496,172.864085,151.783099,477.484332,131.756162,280.377113,40.053873,34.783627,2934.473247,810.563910,1721.262504,245.593487,216.080106,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040839,0.999902,0.316043,0.002903,0.768872,0.054049,-7666.077497,2.945336,2195326.538191,1874796.547355,3722362.419886,334728.488555,1282351.353168,2057.504230,568.132572,1207.940496,172.864085,151.783099,477.484332,131.756162,280.377113,40.053873,34.783627,2934.473247,810.563910,1721.262504,245.593487,216.080106,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040839,0.999902,0.316043,0.002903,0.768872,0.054049,-7666.077497,2.945336,2195326.538191,1874796.547355,3722362.419886,334728.488555,1282351.353168,2057.504230,568.132572,1207.940496,172.864085,151.783099,477.484332,131.756162,280.377113,40.053873,34.783627,2934.473247,810.563910,1721.262504,245.593487,216.080106,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040839,0.999902,0.316043,0.002903,0.768872,0.054049,-7666.077497,2.945336,2195326.538191,1874796.547355,3722362.419886,334728.488555,1282351.353168,2057.504230,568.132572,1207.940496,172.864085,151.783099,477.484332,131.756162,280.377113,40.053873,34.783627,2934.473247,810.563910,1721.262504,245.593487,216.080106,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040839,0.999902,0.316043,0.002903,0.768872,0.054049,-7666.077497,2.945336,2195326.538191,1874796.547355,3722362.419886,334728.488555,1282351.353168,2057.504230,568.132572,1207.940496,172.864085,151.783099,477.484332,131.756162,280.377113,40.053873,34.783627,2934.473247,810.563910,1721.262504,245.593487,216.080106,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040839,0.999902,0.316043,0.002903,0.768872,0.054049,-7666.077497,2.945336,2195326.538191,1874796.547355,3722362.419886,334728.488555,1282351.353168,2057.504230,568.132572,1207.940496,172.864085,151.783099,477.484332,131.756162,280.377113,40.053873,34.783627,2934.473247,810.563910,1721.262504,245.593487,216.080106,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
0.040840,0.993450,0.315831,0.001911,0.770909,0.054383,-7665.754386,2.945018,2195324.807549,1874796.069420,3722361.404314,334728.343473,1282351.225763,2058.155264,568.312340,1208.322711,172.918782,151.831126,477.635417,131.797852,280.465830,40.066547,34.794633,2935.401770,810.820388,1721.807144,245.671197,216.148478,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,13.000000,
