q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
0.051124,0.139950,0.015795,0.768450,0.999818,0.000003,0.372702,1.504180,12.172006,0.007032,12.414272,10.073017,-601.269633,3.075467,4.000000,
