q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
0.028923,0.199142,0.084834,0.082777,0.998097,0.000843,0.894334,1.642028,6.426647,6.183836,-759.972353,1.710902,8.000000,
