q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
0.059395,0.155688,0.011250,0.426004,0.000144,0.006530,0.610540,6.990652,13.998408,3.369068,-979.398038,3.595211,7.000000,
