q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
0.050406,0.479804,0.093472,0.343425,0.000261,0.000031,-665.277393,3.030624,6.000000,
