q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
0.035759,0.226924,0.199030,0.640205,0.997663,0.002582,0.922721,0.764651,2.327211,7.762662,4.474336,13.221104,-225.451529,2.126525,9.000000,
