q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038247,0.196795,0.011393,0.317721,0.033619,0.000022,0.972991,6.984992,13.979992,2.316907,1.814651,0.511629,-840.412419,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
0.038185,0.196936,0.011421,0.318284,0.033548,0.000000,0.973902,6.979009,13.987583,2.302068,1.820117,0.511203,-840.960579,2.278576,8.000000,
